Hour ending,Hour_UTC,R1_NW_MWh_PER_MW_INST,R2_CA_MWh_PER_MW_INST,R3_MN_MWh_PER_MW_INST,R4_SW_MWh_PER_MW_INST,R5_CE_MWh_PER_MW_INST,R6_TX_MWh_PER_MW_INST,R7_MW_MWh_PER_MW_INST,R8_AL_year16,R9_MA_MWh_PER_MW_INST,R10_SE_year16,R11_FL_year16,R12_NY_MWh_PER_MW_INST,R13_NE_MWh_PER_MW_INST
4943,7/25/2016 22:00,0.013543259,0.298270945,0.445503129,0.049762166,0.1193362,0.215683856,0.109135982,0,0.076534577,0,0,0.280385525,0.096179682
4944,7/25/2016 23:00,0.031623343,0.363939394,0.456971149,0.025064032,0.119114676,0.224187356,0.097829992,0,0.084744885,0,0,0.221057132,0.090555096
4945,7/26/2016 0:00,0.108463697,0.463440285,0.449420893,0.144346872,0.15629069,0.207957006,0.077387368,0,0.076133126,0,0,0.241549143,0.125088518
4946,7/26/2016 1:00,0.253390016,0.532370766,0.450466899,0.209293816,0.208934865,0.265385182,0.063342413,0,0.087982388,0,0,0.295516661,0.200277962
4947,7/26/2016 2:00,0.36558399,0.563475936,0.391738461,0.417489938,0.291067984,0.273550329,0.070190807,0,0.102628853,0,0,0.294596867,0.221910986
4948,7/26/2016 3:00,0.492514241,0.605668449,0.40752363,0.31924625,0.344332567,0.281075393,0.081370071,0,0.088759389,0,0,0.367435772,0.237022667
4949,7/26/2016 4:00,0.560028901,0.650463458,0.399041479,0.298572997,0.329895806,0.325947197,0.10063624,0,0.091595442,0,0,0.346674708,0.226725678
4950,7/26/2016 5:00,0.569858686,0.63083779,0.470398053,0.342663739,0.312975278,0.338010038,0.126883406,0,0.092476042,0,0,0.307036003,0.274272833
4951,7/26/2016 6:00,0.550669602,0.585115865,0.502215629,0.353457739,0.300857031,0.286330954,0.140350258,0,0.092514893,0,0,0.318511511,0.30518448
4952,7/26/2016 7:00,0.573118478,0.563707665,0.50210152,0.359860959,0.254104946,0.231290879,0.142426855,0,0.080600881,0,0,0.297312467,0.273104732
4953,7/26/2016 8:00,0.589148589,0.523333333,0.479127441,0.266373948,0.21710202,0.157280696,0.149755368,0,0.070616421,0,0,0.265689057,0.220171244
4954,7/26/2016 9:00,0.634668056,0.471853832,0.424164622,0.200146359,0.190406691,0.092173729,0.152426398,0,0.062043512,0,0,0.232576474,0.215198544
4955,7/26/2016 10:00,0.649773999,0.448039216,0.354272456,0.179290157,0.166750717,0.082220003,0.148669711,0,0.063623414,0,0,0.239409229,0.197951688
4956,7/26/2016 11:00,0.576479089,0.39315508,0.338525323,0.167032565,0.143689508,0.076103908,0.151647756,0,0.065565916,0,0,0.205858667,0.185192753
4957,7/26/2016 12:00,0.556181002,0.35254902,0.313231015,0.077570435,0.119419538,0.078163342,0.143513166,0,0.058663559,0,0,0.160569747,0.191666942
4958,7/26/2016 13:00,0.516273755,0.293975045,0.358817824,0.059824369,0.075434,0.066561072,0.124478238,0,0.032582233,0,0,0.126405971,0.197654699
4959,7/26/2016 14:00,0.470132576,0.207557932,0.36393374,0.057080132,0.060229387,0.058525422,0.076419944,0,0.028256928,0,0,0.128683538,0.184442422
4960,7/26/2016 15:00,0.495589199,0.138003565,0.304254388,0.079582876,0.06138259,0.073422374,0.054498422,0,0.02957783,0,0,0.143706875,0.186661152
4961,7/26/2016 16:00,0.459781896,0.072745098,0.282668645,0.058909623,0.044027563,0.062088099,0.056862438,0,0.031080031,0,0,0.150714811,0.222787062
4962,7/26/2016 17:00,0.354897249,0.054099822,0.251231433,0.032564947,0.060196621,0.054597835,0.052387858,0,0.035923336,0,0,0.16420514,0.255267207
4963,7/26/2016 18:00,0.276074135,0.056541889,0.201631768,0.010245152,0.067913607,0.073856254,0.046452671,0,0.033773634,0,0,0.154875802,0.279243051
4964,7/26/2016 19:00,0.232503823,0.051212121,0.18715886,0.010062203,0.090613683,0.109467355,0.064599215,0,0.032116032,0,0,0.15846736,0.271194573
4965,7/26/2016 20:00,0.193856804,0.04597148,0.17854358,0.015367728,0.093627397,0.181224711,0.078580807,0,0.024436674,0,0,0.155795596,0.293211449
4966,7/26/2016 21:00,0.206375078,0.055490196,0.161921607,0.008781559,0.10425695,0.208668079,0.065665929,0,0.02970733,0,0,0.152773415,0.323614328
4967,7/26/2016 22:00,0.292776368,0.093618538,0.20712805,0.020490304,0.105999932,0.273600107,0.045655738,0,0.022015022,0,0,0.12609939,0.273936962
4968,7/26/2016 23:00,0.390536521,0.162780749,0.298682033,0.058543725,0.13156129,0.277627491,0.036641256,0,0.017547268,0,0,0.094519762,0.261039874
4969,7/27/2016 0:00,0.481357014,0.304349376,0.296266712,0.115623857,0.177617464,0.278212835,0.056124295,0,0.020823621,0,0,0.081029486,0.244961118
4970,7/27/2016 1:00,0.517517181,0.41885918,0.249919172,0.091840468,0.212808316,0.333324303,0.085645417,0,0.015708366,0,0,0.100038526,0.217771343
4971,7/27/2016 2:00,0.546031959,0.473368984,0.364960727,0.120929382,0.257060251,0.273094199,0.134275935,0,0.014245014,0,0,0.113309839,0.207570318
4972,7/27/2016 3:00,0.544066002,0.531229947,0.432361499,0.100987925,0.289789677,0.265246044,0.190710511,0,0.015902616,0,0,0.155970777,0.259547485
4973,7/27/2016 4:00,0.519348714,0.562834225,0.329130294,0.193743139,0.28893609,0.249142949,0.204054557,0,0.013196063,0,0,0.151109009,0.257154203
4974,7/27/2016 5:00,0.480315225,0.528146168,0.35246572,0.15111599,0.276324225,0.227398627,0.211882786,0,0.008391608,0,0,0.129296752,0.20492141
4975,7/27/2016 6:00,0.452522978,0.536167558,0.327494722,0.072630809,0.262981546,0.226313579,0.227167558,0,0.015540016,0,0,0.118390623,0.150681668
4976,7/27/2016 7:00,0.340799489,0.528520499,0.337973793,0.063117453,0.223476333,0.223293795,0.243517738,0,0.017482517,0,0,0.112127247,0.112676208
4977,7/27/2016 8:00,0.328953338,0.526167558,0.277172363,0.112330772,0.175368754,0.210318843,0.221886901,0,0.014737115,0,0,0.101396352,0.098989907
4978,7/27/2016 9:00,0.291734579,0.527433155,0.302904091,0.119282839,0.135251682,0.192352704,0.213848988,0,0.012237762,0,0,0.083788868,0.102892952
4979,7/27/2016 10:00,0.250886361,0.51311943,0.287537323,0.095499451,0.132717342,0.143156777,0.18294042,0,0.008430458,0,0,0.102929307,0.080589841
4980,7/27/2016 11:00,0.204694773,0.468983957,0.258534452,0.090742774,0.12331507,0.108641083,0.153306943,0,0.003859104,0,0,0.072457216,0.044638484
4981,7/27/2016 12:00,0.176415237,0.394171123,0.236948708,0.091291621,0.185034575,0.091259039,0.132629812,0,0.004558405,0,0,0.035214969,0.021061383
4982,7/27/2016 13:00,0.175524675,0.319590018,0.26760617,0.049396268,0.102676371,0.07738581,0.098598836,0,0.002784253,0,0,0.029959003,0.011494044
4983,7/27/2016 14:00,0.146320972,0.26372549,0.244670128,0.025978778,0.061605538,0.084814255,0.048545598,0,0.003677804,0,0,0.075729686,0.016111846
4984,7/27/2016 15:00,0.112261187,0.202459893,0.174036249,0.016465423,0.054154949,0.089957989,0.042942902,0,0.004208754,0,0,0.089920793,0.01842323
4985,7/27/2016 16:00,0.082704619,0.127344029,0.179399403,0.000182949,0.047224335,0.07435335,0.061125373,0,0.006086506,0,0,0.097103963,0.026581734
4986,7/27/2016 17:00,0.056626283,0.105222816,0.120994275,0.000365898,0.032754809,0.081107988,0.073234174,0,0.008288008,0,0,0.108010091,0.034376241
4987,7/27/2016 18:00,0.021339875,0.102352941,0.055419258,0.001829491,0.02660843,0.121432897,0.079250361,0,0.007523958,0,0,0.100476558,0.031670251
4988,7/27/2016 19:00,0.007796616,0.109447415,0.037599133,0.005122576,0.039354206,0.141759625,0.093535049,0,0.008547009,0,0,0.096578366,0.038251158
4989,7/27/2016 20:00,0.008115874,0.129590018,0.045111352,0.012623491,0.053402055,0.181951196,0.098954843,0,0.011331261,0,0,0.086898612,0.05079004
4990,7/27/2016 21:00,0.005981886,0.196488414,0.070386642,0.013172338,0.078055952,0.190964924,0.112297582,0,0.008663559,0,0,0.063202985,0.063845963
4991,7/27/2016 22:00,0.008334314,0.29916221,0.098971111,0.066776436,0.107190886,0.168243286,0.119737796,0,0.004299404,0,0,0.043755913,0.060552614
4992,7/27/2016 23:00,0.012182212,0.418163993,0.113139727,0.11909989,0.174377954,0.18120637,0.117857819,0,0.006190106,0,0,0.037580153,0.081609861
4993,7/28/2016 0:00,0.019306706,0.474795009,0.149122307,0.033479693,0.162261845,0.207301332,0.090131755,0,0.010502461,0,0,0.064954956,0.12585953
4994,7/28/2016 1:00,0.023305832,0.527326203,0.210836614,0.019758507,0.165375279,0.221860588,0.076894838,0,0.012600363,0,0,0.112127247,0.157964924
4995,7/28/2016 2:00,0.079327206,0.586684492,0.210684468,0.199414563,0.231899914,0.333714153,0.080731871,0,0.016653717,0,0,0.129033954,0.162073958
4996,7/28/2016 3:00,0.143464453,0.635062389,0.245659078,0.231796561,0.24550258,0.321248935,0.096869101,0,0.022261072,0,0,0.126186955,0.124983455
4997,7/28/2016 4:00,0.218103608,0.699982175,0.370418973,0.19575558,0.252036447,0.372285065,0.120531463,0,0.032750583,0,0,0.127238148,0.111556916
4998,7/28/2016 5:00,0.223967873,0.743030303,0.433217322,0.198865715,0.195998906,0.351991604,0.137551196,0,0.032245532,0,0,0.170643698,0.110374752
4999,7/28/2016 6:00,0.17367634,0.767647059,0.419524163,0.200695207,0.161675627,0.25924609,0.145499618,0,0.024708625,0,0,0.12382177,0.10977002
5000,7/28/2016 7:00,0.175188614,0.750748663,0.420246857,0.199231614,0.138011106,0.223096045,0.151438724,0,0.014788915,0,0,0.083131872,0.094309232
5001,7/28/2016 8:00,0.168685833,0.720124777,0.451855233,0.313574826,0.16335379,0.259690382,0.163299954,0,0.012522663,0,0,0.051858877,0.069527631
5002,7/28/2016 9:00,0.156285181,0.700392157,0.379775965,0.230698866,0.190749304,0.244887469,0.159223187,0,0.014270914,0,0,0.030878797,0.059113997
5003,7/28/2016 10:00,0.134474821,0.653475936,0.325783078,0.160995243,0.163612353,0.213569906,0.140098114,0,0.00975136,0,0,0.019928887,0.053663964
5004,7/28/2016 11:00,0.101187976,0.614135472,0.272398775,0.092755214,0.202098274,0.158047212,0.123732257,0,0.015578866,0,0,0.011475507,0.037504964
5005,7/28/2016 12:00,0.096785576,0.578163993,0.30942736,0.033479693,0.151615909,0.132929416,0.112951459,0,0.008378658,0,0,0.007533533,0.021760424
5006,7/28/2016 13:00,0.091475812,0.486934046,0.310073981,0.01701427,0.09134877,0.102037041,0.089653596,0,0.005646206,0,0,0.005650163,0.021120119
5007,7/28/2016 14:00,0.068674071,0.409625668,0.309446378,0.035309184,0.044155776,0.101987203,0.074927329,0,0.001709402,0,0,0.007708767,0.023917108
5008,7/28/2016 15:00,0.038126124,0.324331551,0.336395276,0.037870472,0.027342804,0.10440967,0.074076179,0,0.002926703,0,0,0.007664932,0.031539543
5009,7/28/2016 16:00,0.016668627,0.266185383,0.317909511,0.024881083,0.033915135,0.103250584,0.079903584,0,0.00971251,0,0,0.007577368,0.043946889
5010,7/28/2016 17:00,0.00655319,0.158146168,0.283296248,0.03183315,0.046732141,0.083071791,0.08182798,0,0.019178969,0,0,0.006438558,0.062859034
5011,7/28/2016 18:00,0.0027557,0.120677362,0.209124969,0.018843761,0.034492092,0.097977869,0.082959363,0,0.008767159,0,0,0.012132503,0.09506039
5012,7/28/2016 19:00,0.003545444,0.132495544,0.237500238,0.019392609,0.036869015,0.117018084,0.097464187,0,0.021134421,0,0,0.005168349,0.14257859
5013,7/28/2016 20:00,0.005965083,0.16600713,0.211692436,0.0320161,0.069252719,0.147153533,0.124834898,0,0.031636882,0,0,0.003416378,0.114049471
5014,7/28/2016 21:00,0.004990506,0.216702317,0.207451361,0.021039151,0.115095917,0.185751576,0.137951622,0,0.024177674,0,0,0.000656996,0.10456734
5015,7/28/2016 22:00,0.012854334,0.323012478,0.18704475,0.028357117,0.117393063,0.219753828,0.149809585,0,0.023167573,0,0,0.003109797,0.083318994
5016,7/28/2016 23:00,0.017643204,0.413226381,0.22787699,0.027259422,0.159049402,0.227229771,0.162710746,0,0.023012173,0,0,0.009811153,0.035008273
5017,7/29/2016 0:00,0.022011997,0.528645276,0.244517982,0.047749726,0.180514361,0.272907705,0.155264653,0,0.013765864,0,0,0.014059708,0.018611846
5018,7/29/2016 1:00,0.024683683,0.602442068,0.271638044,0.118002195,0.184971893,0.212571812,0.124883236,0,0.022092722,0,0,0.010380532,0.025299471
5019,7/29/2016 2:00,0.03221145,0.632085561,0.358475495,0.069520673,0.33861855,0.245905833,0.134731884,0,0.037736338,0,0,0.006832755,0.01674636
5020,7/29/2016 3:00,0.041553946,0.649376114,0.383370419,0.107757044,0.389532565,0.321870603,0.138451991,0,0.038798239,0,0,0.004642752,0.018106386
5021,7/29/2016 4:00,0.051854217,0.634688057,0.377645918,0.190450055,0.342362364,0.362587903,0.126807632,0,0.036104636,0,0,0.002803164,0.017414792
5022,7/29/2016 5:00,0.07191706,0.591586453,0.301839067,0.258507135,0.297764254,0.389164168,0.088644366,0,0.01974877,0,0,0.005343582,0.015486433
5023,7/29/2016 6:00,0.101658461,0.58368984,0.279112227,0.362239297,0.255138484,0.457523543,0.084589155,0,0.012691013,0,0,0.003109797,0.014942919
5024,7/29/2016 7:00,0.13392032,0.579376114,0.253133261,0.392791804,0.278325769,0.439453573,0.09119259,0,0.011085211,0,0,0.002146168,0.018415784
5025,7/29/2016 8:00,0.120612303,0.54828877,0.237024781,0.305890962,0.321282755,0.423890005,0.100690457,0,0.013908314,0,0,0.005956743,0.016212773
5026,7/29/2016 9:00,0.110698503,0.507914439,0.18274662,0.271130626,0.270402218,0.417543849,0.105634051,0,0.026936027,0,0,0.025798013,0.013657346
5027,7/29/2016 10:00,0.093290542,0.434509804,0.173865084,0.290340285,0.273924508,0.378907643,0.122062618,0,0.04041699,0,0,0.039375959,0.021789378
5028,7/29/2016 11:00,0.065027809,0.335650624,0.137140792,0.301500183,0.294620191,0.289155275,0.13866037,0,0.038474488,0,0,0.031535793,0.023113832
5029,7/29/2016 12:00,0.063481928,0.282477718,0.083965691,0.315587267,0.306059622,0.249512783,0.135637252,0,0.036415436,0,0,0.009310575,0.026659497
5030,7/29/2016 13:00,0.054341068,0.230677362,0.058348072,0.21496524,0.254835759,0.174594733,0.108061429,0,0.025394975,0,0,0.009066541,0.016954831
5031,7/29/2016 14:00,0.045905937,0.189857398,0.055019874,0.146359312,0.205034347,0.163945922,0.070770216,0,0.015980316,0,0,0.003284978,0.009701357
5032,7/29/2016 15:00,0.025389411,0.133814617,0.057473232,0.122575924,0.164593181,0.203767433,0.066600691,0,0.008430458,0,0,0.003810575,0.005261416
5033,7/29/2016 16:00,0.013610472,0.079322638,0.046689869,0.098792536,0.16263936,0.180959873,0.070073226,0,0.01024346,0,0,0.01410349,0.005247353
5034,7/29/2016 17:00,0.009073648,0.05885918,0.021585744,0.126600805,0.091588101,0.179002954,0.07309961,0,0.012276612,0,0,0.034207558,0.009146261
5035,7/29/2016 18:00,0.004402399,0.055900178,0.037085639,0.171789243,0.091384385,0.210829909,0.088004207,0,0.017482517,0,0,0.036178545,0.018708637
5036,7/29/2016 19:00,0.004688051,0.064171123,0.079610506,0.211123308,0.110569293,0.229629338,0.110032204,0,0.053198653,0,0,0.039419741,0.038443084
5037,7/29/2016 20:00,0.014685867,0.091729055,0.121032312,0.222649104,0.121151123,0.251704464,0.121847054,0,0.082556333,0,0,0.059436193,0.048191595
5038,7/29/2016 21:00,0.036865895,0.14285205,0.197352656,0.245700695,0.094543406,0.225020452,0.124212376,0,0.063519814,0,0,0.06442936,0.057538054
5039,7/29/2016 22:00,0.073580562,0.265953654,0.287936707,0.29564581,0.090596588,0.277520044,0.117649441,0,0.08019943,0,0,0.057903238,0.066475844
5040,7/29/2016 23:00,0.168030514,0.323404635,0.324337689,0.377607025,0.093632383,0.302994983,0.103536551,0,0.054998705,0,0,0.060268422,0.0687864
5041,7/30/2016 0:00,0.301732395,0.34456328,0.322987391,0.358214416,0.12067175,0.287642154,0.092354021,0,0.026456876,0,0,0.061626196,0.099477167
5042,7/30/2016 1:00,0.373985516,0.398449198,0.370038607,0.351262349,0.150773978,0.291156126,0.078569049,0,0.042411292,0,0,0.068634132,0.129700529
5043,7/30/2016 2:00,0.479357451,0.461818182,0.446396988,0.331320893,0.205501611,0.284976763,0.074620314,0,0.041970992,0,0,0.072225744,0.135952184
5044,7/30/2016 3:00,0.534824324,0.51057041,0.423936403,0.479509696,0.253960351,0.325003006,0.078783306,0,0.045907796,0,0,0.059173394,0.11350182
5045,7/30/2016 4:00,0.546603263,0.526185383,0.418154847,0.211489206,0.280563794,0.357690501,0.084165866,0,0.052343952,0,0,0.053085252,0.149022171
5046,7/30/2016 5:00,0.55236671,0.481158645,0.397025542,0.102634468,0.308106753,0.349839207,0.084276914,0,0.044949495,0,0,0.05637023,0.161108537
5047,7/30/2016 6:00,0.574277889,0.466452763,0.449477948,0.177094768,0.348737389,0.381493479,0.084076375,0,0.051929552,0,0,0.077043677,0.151495698
5048,7/30/2016 7:00,0.566766925,0.48144385,0.446891463,0.362056348,0.342833189,0.424684474,0.083398982,0,0.035897436,0,0,0.082518659,0.15556006
5049,7/30/2016 8:00,0.644497841,0.50057041,0.396302847,0.149652397,0.337657666,0.445248946,0.079893133,0,0.026677027,0,0,0.074853726,0.148789709
5050,7/30/2016 9:00,0.683329693,0.490445633,0.379794983,0.247530187,0.314829377,0.413588216,0.07998589,0,0.018557369,0,0,0.054399243,0.139206651
5051,7/30/2016 10:00,0.705156856,0.481800357,0.298567924,0.275338456,0.254168341,0.340392368,0.07933724,0,0.015138565,0,0,0.050807684,0.126132528
5052,7/30/2016 11:00,0.713575185,0.488342246,0.353739944,0.143249177,0.212866012,0.262160548,0.074897934,0,0.021989122,0,0,0.038806528,0.086175546
5053,7/30/2016 12:00,0.723102515,0.435953654,0.322359788,0.06604464,0.23803276,0.255666345,0.07551719,0,0.023258223,0,0,0.025378797,0.05468812
5054,7/30/2016 13:00,0.707946163,0.320463458,0.281451475,0.007683864,0.207763855,0.176896448,0.059388452,0,0.013895364,0,0,0.01826448,0.044027134
5055,7/30/2016 14:00,0.738309277,0.232174688,0.230919914,0.019758507,0.152949322,0.147531933,0.040237251,0,0.016951567,0,0,0.026674025,0.05212773
5056,7/30/2016 15:00,0.784870532,0.177308378,0.218006504,0.038785218,0.171550862,0.193119563,0.03117639,0,0.016860917,0,0,0.028557395,0.060397088
5057,7/30/2016 16:00,0.801455144,0.163137255,0.162454118,0.081595317,0.208842979,0.1838169,0.028813681,0,0.025213675,0,0,0.029652423,0.051077929
5058,7/30/2016 17:00,0.807000151,0.171051693,0.161370077,0.107574094,0.235079592,0.164998696,0.030787722,0,0.037930588,0,0,0.029057973,0.047298147
5059,7/30/2016 18:00,0.818274999,0.215329768,0.130351268,0.118916941,0.233922827,0.186832708,0.035709107,0,0.051851852,0,0,0.037185956,0.054754302
5060,7/30/2016 19:00,0.834926823,0.2685918,0.094102432,0.154957922,0.235563239,0.213685112,0.039221488,0,0.074669775,0,0,0.042091506,0.053844308
5061,7/30/2016 20:00,0.854838439,0.346470588,0.105437325,0.153311379,0.248346055,0.268843607,0.041908196,0,0.064750065,0,0,0.032849785,0.059767538
5062,7/30/2016 21:00,0.865441164,0.373761141,0.190563131,0.12550311,0.269855889,0.293982001,0.05777891,0,0.049093499,0,0,0.041434511,0.065931502
5063,7/30/2016 22:00,0.879841379,0.37714795,0.210151956,0.118002195,0.309383182,0.328745537,0.06134159,0,0.041582492,0,0,0.048354883,0.048789709
5064,7/30/2016 23:00,0.877304118,0.388770053,0.229702744,0.124954263,0.381315549,0.430665324,0.065554227,0,0.023491323,0,0,0.035959582,0.049956982
5065,7/31/2016 0:00,0.871708702,0.42254902,0.272817177,0.185327479,0.414762707,0.449866009,0.065295551,0,0.040637141,0,0,0.066487964,0.048022833
5066,7/31/2016 1:00,0.860316233,0.432709447,0.394667275,0.318880351,0.459983361,0.44591498,0.073656156,0,0.062302512,0,0,0.055581835,0.041568498
5067,7/31/2016 2:00,0.847596323,0.437522282,0.48741941,0.251738017,0.571413817,0.448325533,0.09978313,0,0.077674178,0,0,0.0484425,0.047595963
5068,7/31/2016 3:00,0.849125401,0.477771836,0.519446188,0.194109038,0.643275666,0.516232604,0.142786781,0,0.101670552,0,0,0.049318459,0.050886003
5069,7/31/2016 4:00,0.832423168,0.524385027,0.541336224,0.263446762,0.650404298,0.537500361,0.176861523,0,0.095907796,0,0,0.059965784,0.045180344
5070,7/31/2016 5:00,0.813536538,0.527005348,0.51919895,0.440175631,0.63985737,0.521086656,0.20728148,0,0.060709661,0,0,0.045464102,0.04410407
5071,7/31/2016 6:00,0.805639104,0.504331551,0.49415188,0.294914014,0.646730289,0.542360273,0.243602657,0,0.055542606,0,0,0.044982287,0.040661813
5072,7/31/2016 7:00,0.810646413,0.498163993,0.547479127,0.190633004,0.657956744,0.546946692,0.267308785,0,0.059272209,0,0,0.034295175,0.044810556
